0.001906656, -0.000001175
0.004176795, -0.000002090
0.006446934, -0.000003006
0.008717073, -0.000003921
0.010987212, -0.000004836
0.013257351, -0.000005752
0.015527490, -0.000006667
0.017797364, -0.000002472
0.020067352, -0.000000468
0.022337491, -0.000001383
0.024607630, -0.000002298
0.026877769, -0.000003214
0.029147908, -0.000004129
0.031418046, -0.000005045
0.033687845, 0.000000610
0.035957908, 0.000001155
0.038228047, 0.000000240
0.040498186, -0.000000676
0.042768325, -0.000001591
0.045038464, -0.000002506
0.047308225, 0.000003879
0.049578326, 0.000003693
0.051848465, 0.000002778
0.054118225, 0.000009163
0.056388326, 0.000008977
0.058658465, 0.000008062
0.060928604, 0.000007147
0.063198554, 0.000009881
0.065468466, 0.000013346
0.067738605, 0.000012431
0.070008403, 0.000018086
0.072278467, 0.000018630
0.074548606, 0.000017715
0.076818669, 0.000018260
0.079088467, 0.000023915
0.081358606, 0.000022999
0.083628556, 0.000025734
0.085898468, 0.000029199
0.088168607, 0.000028284
0.090438633, 0.000029558
0.092708469, 0.000034483
0.094978608, 0.000033568
0.097248482, 0.000037763
0.099518470, 0.000039767
0.101788609, 0.000038852
0.104058483, 0.000043047
0.106328470, 0.000045052
0.108598609, 0.000044136
0.110868446, 0.000049061
0.113138471, 0.000050336
0.115408459, 0.000052341
0.117678333, 0.000056535
0.119948472, 0.000055620
0.122218346, 0.000059815
0.124488334, 0.000061820
0.126758435, 0.000061634
0.129028195, 0.000068019
0.131298183, 0.000070024
0.133568057, 0.000074219
0.135838196, 0.000073304
0.138108184, 0.000075308
0.140378058, 0.000079503
0.142647856, 0.000085158
0.144917920, 0.000085703
0.147187983, 0.000086247
0.149457781, 0.000091902
0.151727618, 0.000096827
0.153997643, 0.000098102
0.156267782, 0.000097187
0.158537581, 0.000102842
0.160807530, 0.000105576
0.163077367, 0.000110501
0.165347506, 0.000109586
0.167617304, 0.000115241
0.169887254, 0.000117976
0.172157090, 0.000122900
0.174427229, 0.000121985
0.176697028, 0.000127640
0.178966940, 0.000131105
0.181236814, 0.000135300
0.183506953, 0.000134384
0.185776827, 0.000138579
0.188046550, 0.000145694
0.190316537, 0.000147699
0.192586676, 0.000146783
0.194856399, 0.000153898
0.197125668, 0.000169774
0.198771390, 0.000271167
0.199691262, 0.000441036
0.200508134, 0.000607333
0.201323965, 0.000793707
0.202036851, 0.000975437
0.202646964, 0.001149179
0.203359226, 0.001342954
0.204174953, 0.001531335
0.204991617, 0.001701648
0.205910927, 0.001882358
0.206932323, 0.002084307
0.207953969, 0.002281438
0.208975948, 0.002472145
0.209998259, 0.002656427
0.211020820, 0.002835891
0.212043548, 0.003012143
0.213169380, 0.003189960
0.214295462, 0.003362958
0.215114698, 0.003483616
