0.900759793, 0.000048672
0.901189957, 0.000100478
0.901620120, 0.000197014
0.902050284, 0.000304733
0.902480448, 0.000397541
0.902910612, 0.000479167
0.903340775, 0.000568248
0.903770939, 0.000668512
0.904201103, 0.000772503
0.904631267, 0.000891404
0.905007660, 0.001015322
0.905330283, 0.001114437
0.905652906, 0.001233433
0.905975528, 0.001367339
0.906298151, 0.001496274
0.906656621, 0.001635118
0.906835856, 0.001729390
0.907015091, 0.001828632
0.907266020, 0.001977510
0.907588642, 0.002126326
0.907911265, 0.002250291
0.908287659, 0.002349360
0.908717822, 0.002386256
0.909147986, 0.002415697
0.909578150, 0.002474958
0.909954543, 0.002576511
0.910277166, 0.002685567
0.910599789, 0.002814503
0.910922412, 0.002948408
0.911191264, 0.003055026
0.911406346, 0.003159206
0.911621428, 0.003263387
0.911890280, 0.003399824
0.912159132, 0.003538747
0.912427985, 0.003662760
0.912804378, 0.003806558
0.913234542, 0.003910549
0.913664706, 0.003969810
0.914094869, 0.004006707
0.914525033, 0.004043603
0.914955197, 0.004087954
0.915385361, 0.004150943
0.915815524, 0.004228841
0.916191918, 0.004325424
0.916514540, 0.004439450
0.916837163, 0.004553476
0.917159786, 0.004662531
0.917536179, 0.004771539
0.917966343, 0.004856893
0.918396507, 0.004875152
0.918826671, 0.004874773
0.919256834, 0.004829665
0.919686998, 0.004758464
0.920117162, 0.004668625
0.920547326, 0.004597424
0.920977489, 0.004567226
0.921407653, 0.004574302
0.921837817, 0.004596288
0.922267981, 0.004640640
0.922698145, 0.004677536
0.923128308, 0.004692067
0.923558472, 0.004691688
0.923988636, 0.004642852
0.924418800, 0.004556742
0.924848963, 0.004437083
0.925279127, 0.004317425
0.925709291, 0.004223859
0.926139455, 0.004160113
0.926569618, 0.004152280
0.926999782, 0.004163083
0.927429946, 0.004214890
0.927860110, 0.004300243
0.928290273, 0.004385597
0.928720437, 0.004448585
0.929150601, 0.004478026
0.929580765, 0.004470193
0.930010928, 0.004432539
0.930441092, 0.004387431
0.930871256, 0.004338595
0.931301420, 0.004319579
0.931731583, 0.004334110
0.932161747, 0.004397099
0.932591911, 0.004504817
0.932968304, 0.004633705
0.933290927, 0.004742761
0.933613550, 0.004846846
0.933989943, 0.004969522
0.934420107, 0.005066058
0.934850271, 0.005121592
0.935280434, 0.005128668
0.935710598, 0.005128289
0.936140762, 0.005105546
0.936570926, 0.005097712
0.937001089, 0.005112244
0.937431253, 0.005178960
0.937861417, 0.005290406
0.938237810, 0.005404384
0.938560433, 0.005513439
0.938883056, 0.005627465
0.939259449, 0.005751383
0.939689613, 0.005862829
0.940119777, 0.005922090
0.940549940, 0.005929167
0.940980104, 0.005913878
0.941410268, 0.005865042
0.941840432, 0.005808751
0.942270596, 0.005771097
0.942700759, 0.005763264
0.943130923, 0.005796433
0.943561087, 0.005863149
0.943991251, 0.005952230
0.944421414, 0.006045038
0.944851578, 0.006104299
0.945314004, 0.006127748
0.945335512, 0.006029323
0.945496824, 0.006312470
0.945622288, 0.006570799
0.945604365, 0.006424200
0.945550594, 0.006193144
0.945765676, 0.006789352
0.945873217, 0.007020362
0.945765676, 0.006878812
0.945765676, 0.006655163
0.945926987, 0.007176869
0.946034528, 0.007296054
0.946159993, 0.007440073
0.946357151, 0.007564149
0.946572233, 0.007660874
0.946841085, 0.007787372
0.947056167, 0.007932554
0.947271249, 0.008085192
0.947486331, 0.008229132
0.947862724, 0.008353050
0.948292888, 0.008445859
0.948669281, 0.008516350
0.948938134, 0.008613028
0.949206986, 0.008735798
0.949386221, 0.008878527
0.949637150, 0.009093258
0.949529609, 0.008947981
0.949852232, 0.009275716
0.950067314, 0.009450718
0.950282396, 0.009603356
0.950497477, 0.009729901
0.950676712, 0.009841568
0.950873871, 0.009953219
0.951088953, 0.010064854
0.951357805, 0.010188867
0.951572887, 0.010317897
0.951895510, 0.010461743
0.952271903, 0.010555841
0.952702067, 0.010548007
0.953132230, 0.010450714
0.953562394, 0.010349693
0.953992558, 0.010271037
0.954422722, 0.010214746
0.954852885, 0.010136090
0.955318896, 0.010073555
0.955408514, 0.010687269
0.955390590, 0.010538186
0.955390590, 0.010418906
0.955390590, 0.010299627
0.955336820, 0.010210214
0.955551902, 0.010888427
0.955659443, 0.011189017
0.955605672, 0.011044934
0.955766983, 0.011410086
0.955659443, 0.011283446
0.955874524, 0.011674643
0.955766983, 0.011551731
0.955928295, 0.011939247
0.955928295, 0.011819968
0.956053759, 0.012197576
0.956035836, 0.012058432
0.956143377, 0.012386356
0.956268841, 0.012624805
0.956250918, 0.012498086
0.956197147, 0.012281939
0.956412229, 0.012814780
0.956519770, 0.012992363
0.956627311, 0.013136397
0.956681081, 0.013250660
0.956788622, 0.013369845
0.956949934, 0.013518802
0.957003704, 0.013638034
0.957129169, 0.013772113
0.957236710, 0.013955908
0.957380098, 0.014169491
0.957487638, 0.014390561
0.957380098, 0.014263921
0.957380098, 0.014040271
0.957595179, 0.014655117
0.957487638, 0.014532205
0.957648950, 0.014919722
0.957648950, 0.014800442
0.957774414, 0.015297330
0.957756491, 0.015143276
0.957756491, 0.015031452
0.957864032, 0.015605390
0.957864032, 0.015486110
0.957989496, 0.015982998
0.957971573, 0.015828944
0.957971573, 0.015724575
0.957917802, 0.015381693
0.958097037, 0.016271162
0.958079114, 0.016127049
0.958204578, 0.016698486
0.958186655, 0.016544432
0.958186655, 0.016425153
0.958312119, 0.017026410
0.958294196, 0.016872356
0.958419660, 0.017334454
0.958401736, 0.017185371
0.958347966, 0.016782849
0.958563048, 0.017654892
0.958509277, 0.017483475
0.958616818, 0.017930679
0.958616818, 0.017811399
0.958724359, 0.018169143
0.958724359, 0.018049863
0.958885671, 0.018441108
0.958831900, 0.018280873
0.958957365, 0.018616236
0.959064906, 0.018780151
0.959172447, 0.018963946
0.959279987, 0.019132830
0.959387528, 0.019306685
0.959495069, 0.019465630
0.959638457, 0.019663060
0.959745998, 0.019856795
0.959853539, 0.020054257
0.959961080, 0.020262902
0.960068621, 0.020467819
0.960176162, 0.020661553
0.960247856, 0.020841652
0.960391244, 0.021037840
0.960498785, 0.021214180
0.960552555, 0.021328442
0.960713867, 0.021477400
0.960767637, 0.021596632
0.960982719, 0.021715722
0.961305342, 0.021838445
0.961735506, 0.021942436
0.962165669, 0.022024062
0.962542063, 0.021992668
0.962792992, 0.021848318
0.962972226, 0.021713971
0.963025997, 0.021579734
0.963187308, 0.021423037
0.963294849, 0.021246508
0.963348620, 0.021109787
0.963474084, 0.020968032
0.963581625, 0.020789018
0.963689166, 0.020610004
0.963778783, 0.020412368
0.963868401, 0.020222187
0.963993865, 0.020102797
0.963975942, 0.019968624
0.964101406, 0.019811959
0.964208947, 0.019655310
0.964208947, 0.019536030
0.964316488, 0.019416656
0.964316488, 0.019304831
0.964441953, 0.019158106
0.964370259, 0.019073680
0.964531570, 0.018969168
0.964513647, 0.018825054
0.964639111, 0.018700694
0.964639111, 0.018581415
0.964639111, 0.018469590
0.964746652, 0.018305486
0.964854193, 0.018148837
0.964854193, 0.018029558
0.964854193, 0.017910278
0.964961734, 0.017775994
0.964943810, 0.017631880
0.965069275, 0.017507520
0.965069275, 0.017388241
0.965069275, 0.017268961
0.965194739, 0.017119751
0.965158892, 0.016955773
0.965302280, 0.016801578
0.965284357, 0.016657464
0.965230586, 0.016597871
0.965391898, 0.016493360
0.965391898, 0.016374080
0.965391898, 0.016262256
0.965517362, 0.016115531
0.965481515, 0.015961493
0.965624903, 0.015807297
0.965589056, 0.015643319
0.965714520, 0.015509019
0.965696597, 0.015359936
0.965822061, 0.015240546
0.965822061, 0.015121266
0.965822061, 0.015001987
0.965947526, 0.014852777
0.965929602, 0.014711148
0.966055067, 0.014574363
0.966037143, 0.014420309
0.966162608, 0.014266130
0.966144684, 0.014122016
0.966252225, 0.013954184
0.966359766, 0.013808718
0.966341843, 0.013659634
0.966467307, 0.013540244
0.966449383, 0.013401100
0.966574848, 0.013271770
